x,y
4,2.5
15,2.8666666666666667
12,2.5833333333333335
8,2.625
1,1.0
2,2.0
21,2.761904761904762
7,2.0
6,2.3333333333333335
10,2.5
1,3.0
1,3.0
1,3.0
2,1.5
2,1.5
9,2.3333333333333335
24,2.7916666666666665
5,3.4
3,2.3333333333333335
3,4.0
5,2.2
1,2.0
4,3.0
1,4.0
2,4.5
2,3.5
11,2.5454545454545454
1,4.0
5,3.0
11,2.4545454545454546
11,3.5454545454545454
5,3.4
4,3.5
24,3.0
5,3.0
8,3.25
2,1.5
9,2.111111111111111
4,2.25
1,3.0
2,3.0
16,3.1875
1,3.0
2,2.5
12,2.6666666666666665
1,2.0
1,1.0
11,2.8181818181818183
14,2.357142857142857
5,2.0
10,2.8
5,2.6
2,1.5
3,3.6666666666666665
4,2.0
9,2.7777777777777777
23,2.9565217391304346
3,3.0
1,2.0
3,2.0
10,2.5
18,2.2222222222222223
11,2.272727272727273
23,2.8260869565217392
15,2.6
7,2.857142857142857
11,2.6363636363636362
17,2.2941176470588234
7,2.4285714285714284
5,3.2
2,3.5
1,1.0
14,3.0714285714285716
6,2.5
3,1.6666666666666667
18,2.611111111111111
4,2.5
1,1.0
9,2.7777777777777777
10,2.7
10,2.4
7,2.4285714285714284
6,3.3333333333333335
15,2.7333333333333334
4,2.5
30,2.466666666666667
1,3.0
3,3.0
2,2.5
5,1.8
2,3.0
13,2.3076923076923075
3,2.6666666666666665
11,2.3636363636363638
3,1.6666666666666667
1,3.0
3,2.3333333333333335
1,5.0
17,2.7058823529411766
3,2.6666666666666665
6,2.3333333333333335
1,1.0
2,3.0
6,2.8333333333333335
11,2.4545454545454546
5,3.0
10,3.1
21,2.3333333333333335
2,4.0
12,2.5833333333333335
10,3.0
4,4.0
18,2.7222222222222223
2,2.0
11,2.727272727272727
13,3.3076923076923075
16,2.375
1,1.0
14,2.5
4,2.75
5,3.6
9,2.7777777777777777
1,2.0
14,2.7142857142857144
4,3.5
5,2.6
19,2.789473684210526
5,2.8
2,1.5
7,3.0
3,4.333333333333333
2,1.5
1,2.0
1,2.0
1,2.0
1,2.0
1,3.0
1,3.0
1,3.0
1,2.0
1,3.0
1,2.0
1,3.0
2,2.0
30,2.7333333333333334
9,3.3333333333333335
1,2.0
3,1.3333333333333333
1,2.0
1,2.0
37,2.5675675675675675
4,3.25
14,3.357142857142857
2,2.5
6,2.3333333333333335
6,2.6666666666666665
10,2.6
6,2.6666666666666665
5,2.4
1,5.0
16,3.0625
1,4.0
5,3.4
5,2.2
6,2.0
23,2.6956521739130435
5,2.4
8,3.0
8,2.375
19,3.3684210526315788
4,2.0
3,3.3333333333333335
7,2.857142857142857
2,2.0
1,1.0
3,3.0
22,2.409090909090909
8,2.375
2,2.0
5,2.0
22,2.5454545454545454
1,2.0
14,3.5
9,2.888888888888889
2,2.0
14,2.5
8,3.875
7,1.8571428571428572
3,2.6666666666666665
15,3.4
15,2.6
13,2.769230769230769
9,3.7777777777777777
27,2.4074074074074074
4,2.75
4,3.25
3,3.3333333333333335
16,3.125
2,2.5
8,2.75
10,2.5
5,2.4
8,2.5
5,3.2
6,2.1666666666666665
11,2.8181818181818183
20,2.35
3,3.0
5,2.4
6,2.1666666666666665
2,2.0
5,2.0
6,2.5
3,1.6666666666666667
2,1.5
2,2.0
2,1.5
2,1.5
1,2.0
14,2.857142857142857
1,2.0
7,4.571428571428571
2,3.0
1,2.0
11,3.727272727272727
11,2.909090909090909
7,2.2857142857142856
14,2.857142857142857
21,2.4761904761904763
2,1.5
5,3.2
5,3.0
2,1.5
1,2.0
2,3.0
1,3.0
2,1.5
2,1.5
15,2.533333333333333
1,1.0
5,2.6
4,2.75
1,9.0
14,2.857142857142857
9,2.4444444444444446
4,3.0
10,3.2
9,2.3333333333333335
2,4.0
13,3.0
1,2.0
5,2.2
8,2.0
17,3.0
5,2.6
7,2.857142857142857
6,3.0
20,2.85
8,2.25
1,1.0
8,2.5
9,2.888888888888889
4,1.75
2,5.0
6,3.1666666666666665
2,3.0
2,3.0
5,5.0
1,2.0
11,3.090909090909091
2,2.5
4,4.25
4,2.75
3,3.3333333333333335
10,2.5
1,2.0
17,2.8823529411764706
17,2.4705882352941178
1,3.0
1,3.0
1,3.0
3,3.6666666666666665
18,3.2222222222222223
2,2.5
38,2.8947368421052633
7,2.142857142857143
2,3.5
2,4.0
3,2.6666666666666665
1,2.0
10,2.6
11,2.5454545454545454
3,2.6666666666666665
15,2.8
5,2.6
1,2.0
1,3.0
1,3.0
1,3.0
4,3.25
15,2.8666666666666667
19,3.263157894736842
5,2.8
13,2.3076923076923075
5,2.2
1,2.0
1,2.0
1,3.0
2,1.5
1,2.0
1,3.0
1,3.0
1,3.0
1,3.0
8,2.25
2,4.0
1,3.0
1,3.0
2,2.0
4,4.0
1,2.0
8,3.375
5,3.4
15,2.2
4,2.75
1,2.0
1,5.0
4,3.25
18,3.1666666666666665
9,2.888888888888889
8,3.375
7,2.857142857142857
6,2.5
8,3.5
19,3.0526315789473686
13,2.8461538461538463
4,3.25
8,2.75
2,2.0
12,3.4166666666666665
2,3.0
5,2.8
13,3.5384615384615383
1,3.0
4,3.0
22,3.0454545454545454
7,2.7142857142857144
3,3.0
1,3.0
1,3.0
1,3.0
1,3.0
1,7.0
1,3.0
1,3.0
1,3.0
1,3.0
1,1.0
4,3.25
1,3.0
21,2.7142857142857144
4,3.0
6,2.6666666666666665
14,2.7142857142857144
19,3.4210526315789473
3,2.0
16,2.4375
3,2.3333333333333335
29,3.4827586206896552
2,2.0
10,3.4
7,2.5714285714285716
12,2.75
9,2.5555555555555554
5,2.0
8,2.75
1,3.0
7,2.142857142857143
3,3.6666666666666665
1,2.0
1,2.0
3,3.3333333333333335
11,2.727272727272727
1,2.0
23,2.1739130434782608
1,4.0
11,3.4545454545454546
5,2.4
11,4.181818181818182
10,2.5
12,3.0
6,3.0
6,4.166666666666667
3,3.3333333333333335
4,3.0
8,2.5
30,3.2666666666666666
5,5.0
2,2.5
2,2.5
7,3.2857142857142856
16,2.8125
4,2.5
17,2.7058823529411766
13,3.1538461538461537
15,2.8
8,2.625
20,4.2
2,4.5
3,2.6666666666666665
12,4.166666666666667
1,2.0
1,2.0
14,3.7142857142857144
3,2.0
5,3.0
2,4.5
10,2.9
9,2.5555555555555554
2,2.0
6,2.8333333333333335
4,3.0
19,3.1052631578947367
1,2.0
2,2.5
1,3.0
16,2.8125
5,2.6
41,2.8048780487804876
2,3.0
9,2.7777777777777777
1,2.0
19,2.9473684210526314
5,2.2
4,2.0
2,3.5
5,2.4
14,2.357142857142857
3,3.6666666666666665
3,3.0
13,2.6153846153846154
8,2.875
5,2.6
3,3.0
4,2.25
11,2.727272727272727
3,2.3333333333333335
5,3.0
1,2.0
1,3.0
6,2.8333333333333335
1,2.0
1,4.0
22,2.909090909090909
1,4.0
1,2.0
3,2.0
2,2.5
4,2.25
1,2.0
1,3.0
1,3.0
1,2.0
19,3.263157894736842
5,2.4
9,2.5555555555555554
14,2.2142857142857144
4,2.0
14,3.7142857142857144
2,2.5
2,2.0
10,2.9
18,3.0555555555555554
2,3.5
5,3.2
18,3.0
3,2.6666666666666665
15,2.933333333333333
12,2.5833333333333335
5,2.4
11,3.6363636363636362
2,2.5
16,3.0625
4,2.75
7,2.7142857142857144
5,3.4
1,2.0
4,2.25
5,2.4
1,3.0
1,2.0
4,3.25
18,2.3333333333333335
6,3.0
16,3.25
4,3.75
17,2.588235294117647
9,2.888888888888889
4,3.0
10,2.3
1,3.0
2,1.5
3,2.6666666666666665
1,3.0
1,1.0
1,3.0
1,3.0
1,2.0
6,2.5
1,1.0
14,2.5
8,2.75
9,3.0
10,2.9
8,3.625
1,3.0
1,2.0
4,2.75
3,4.0
4,2.5
2,1.5
6,3.5
7,2.5714285714285716
8,2.75
4,3.0
25,2.64
1,3.0
26,3.1923076923076925
2,2.5
1,3.0
1,3.0
1,2.0
1,3.0
1,3.0
3,2.3333333333333335
1,3.0
8,2.75
4,3.5
25,3.08
5,5.2
8,2.5
16,2.8125
2,4.0
1,4.0
13,2.8461538461538463
2,2.0
2,2.0
18,2.9444444444444446
9,2.5555555555555554
8,3.625
11,3.1818181818181817
11,3.090909090909091
27,2.962962962962963
4,3.0
6,3.1666666666666665
11,2.6363636363636362
12,2.5833333333333335
4,3.0
5,2.6
6,2.0
33,2.393939393939394
5,4.2
1,3.0
1,2.0
1,2.0
1,2.0
1,3.0
1,3.0
1,3.0
3,1.6666666666666667
5,2.2
6,4.833333333333333
15,3.066666666666667
8,3.25
9,3.2222222222222223
2,1.5
1,2.0
1,3.0
1,1.0
1,1.0
11,3.3636363636363638
3,4.0
3,2.3333333333333335
9,2.0
1,2.0
8,4.0
14,2.7857142857142856
4,3.25
3,5.333333333333333
5,3.2
3,5.333333333333333
6,2.6666666666666665
1,2.0
12,3.4166666666666665
5,3.2
22,2.8636363636363638
6,4.0
6,4.833333333333333
1,2.0
5,2.6
13,2.6923076923076925
1,2.0
1,3.0
1,2.0
1,2.0
1,3.0
1,2.0
1,2.0
13,2.8461538461538463
12,2.5833333333333335
21,2.9047619047619047
3,3.0
5,5.8
2,2.5
15,3.4
19,3.210526315789474
11,3.4545454545454546
8,3.25
5,2.2
10,2.4
13,2.923076923076923
11,3.8181818181818183
14,3.2857142857142856
14,2.357142857142857
5,2.4
28,3.0714285714285716
7,3.4285714285714284
28,3.0714285714285716
29,2.7241379310344827
7,2.7142857142857144
1,3.0
19,2.789473684210526
12,4.0
2,4.5
3,3.6666666666666665
11,3.090909090909091
15,4.066666666666666
1,2.0
1,2.0
16,2.75
6,1.8333333333333333
12,2.5
4,2.0
18,2.4444444444444446
18,2.9444444444444446
1,3.0
8,2.875
15,2.2
13,2.6153846153846154
17,2.6470588235294117
16,2.5625
8,3.375
3,1.3333333333333333
3,2.0
1,1.0
2,2.5
7,2.857142857142857
5,3.4
4,2.0
1,1.0
12,3.5
6,2.1666666666666665
7,3.142857142857143
10,3.4
2,1.5
7,4.0
3,2.3333333333333335
7,2.2857142857142856
13,2.923076923076923
15,3.3333333333333335
8,2.375
2,2.0
2,3.5
9,3.111111111111111
2,2.0
5,2.4
3,4.0
7,3.142857142857143
8,2.375
7,3.0
7,2.857142857142857
9,2.6666666666666665
9,2.6666666666666665
15,3.533333333333333
9,3.0
12,2.9166666666666665
2,2.5
1,2.0
14,3.2857142857142856
1,2.0
19,2.263157894736842
31,2.6129032258064515
23,2.4782608695652173
13,2.5384615384615383
5,2.6
2,3.0
16,2.875
7,3.0
7,3.857142857142857
12,2.6666666666666665
3,2.3333333333333335
6,2.0
2,3.0
8,3.5
33,2.727272727272727
6,3.6666666666666665
4,2.75
13,2.5384615384615383
11,2.727272727272727
5,3.2
8,3.75
1,2.0
6,2.6666666666666665
1,3.0
2,2.0
13,2.5384615384615383
17,2.9411764705882355
1,3.0
10,2.7
18,3.3333333333333335
2,2.0
18,2.888888888888889
2,2.5
4,3.0
5,3.6
23,2.8260869565217392
5,2.6
4,1.75
14,2.857142857142857
1,2.0
1,2.0
7,2.5714285714285716
12,2.4166666666666665
6,2.1666666666666665
2,3.0
1,3.0
1,2.0
1,6.0
1,5.0
1,4.0
1,6.0
1,2.0
1,2.0
6,2.6666666666666665
11,2.4545454545454546
1,4.0
4,2.25
5,4.0
3,4.333333333333333
8,2.875
8,2.75
11,2.909090909090909
4,2.75
1,4.0
2,3.0
8,3.25
8,3.0
8,3.375
3,4.333333333333333
9,2.888888888888889
9,2.6666666666666665
7,2.857142857142857
3,2.6666666666666665
1,2.0
3,4.333333333333333
7,2.857142857142857
17,2.6470588235294117
1,3.0
1,5.0
10,2.6
8,2.875
1,2.0
1,2.0
1,2.0
1,2.0
13,2.3846153846153846
1,2.0
1,2.0
4,2.75
1,3.0
10,2.4
1,2.0
1,4.0
1,2.0
4,2.75
18,3.0
9,2.4444444444444446
8,3.375
2,2.5
1,2.0
10,3.5
3,4.0
12,3.6666666666666665
6,3.5
1,2.0
20,2.6
6,3.0
4,2.25
1,2.0
6,2.3333333333333335
6,3.5
1,2.0
9,3.5555555555555554
17,3.235294117647059
6,3.1666666666666665
8,3.0
6,4.0
1,2.0
17,2.5294117647058822
7,2.7142857142857144
1,2.0
9,3.3333333333333335
12,3.4166666666666665
4,2.0
17,3.0
2,2.0
11,4.363636363636363
1,2.0
1,3.0
4,3.0
4,3.75
4,2.75
3,1.6666666666666667
3,2.6666666666666665
15,2.7333333333333334
2,3.0
1,4.0
7,2.857142857142857
11,2.4545454545454546
1,2.0
14,3.0
3,5.0
4,3.0
1,3.0
1,2.0
1,2.0
3,3.3333333333333335
15,3.8
1,2.0
9,2.7777777777777777
3,3.0
7,3.142857142857143
11,3.272727272727273
6,2.3333333333333335
8,3.625
7,3.4285714285714284
16,2.875
10,3.1
1,2.0
1,3.0
3,3.6666666666666665
6,2.3333333333333335
3,1.6666666666666667
9,2.3333333333333335
3,2.6666666666666665
1,2.0
9,2.7777777777777777
5,2.4
4,3.25
1,2.0
1,2.0
2,2.0
12,2.8333333333333335
17,2.411764705882353
4,3.5
1,2.0
1,3.0
5,2.6
5,2.8
1,2.0
3,2.3333333333333335
1,2.0
1,6.0
1,4.0
3,2.0
1,2.0
2,3.0
11,3.272727272727273
3,4.333333333333333
10,2.7
11,2.6363636363636362
10,3.8
2,2.5
8,1.875
7,3.0
1,2.0
1,2.0
4,3.0
4,2.25
4,2.5
2,3.0
2,2.5
7,3.0
6,3.3333333333333335
1,2.0
1,2.0
3,2.0
2,1.5
5,3.8
14,3.2857142857142856
4,2.75
6,2.8333333333333335
8,2.75
1,3.0
1,3.0
1,2.0
1,3.0
5,2.6
1,3.0
7,2.2857142857142856
1,2.0
3,3.0
1,3.0
9,2.888888888888889
2,4.0
1,4.0
1,4.0
1,2.0
1,2.0
1,3.0
1,3.0
1,3.0
1,4.0
4,3.5
1,3.0
1,2.0
1,2.0
1,2.0
12,2.75
4,2.75
6,3.0
1,2.0
6,3.1666666666666665
4,2.25
12,3.25
1,2.0
1,2.0
14,2.5
7,2.5714285714285716
10,3.3
1,2.0
1,3.0
1,3.0
1,3.0
2,3.5
4,3.5
11,2.6363636363636362
16,3.25
7,3.5714285714285716
4,4.0
1,2.0
5,2.8
15,2.466666666666667
24,2.5833333333333335
1,2.0
1,2.0
5,3.2
1,5.0
2,2.0
2,2.5
15,3.4
12,2.8333333333333335
1,2.0
5,3.2
4,3.25
1,4.0
4,4.0
10,2.6
5,3.0
12,2.8333333333333335
1,2.0
8,3.125
11,2.5454545454545454
1,2.0
1,6.0
1,2.0
16,3.0625
38,2.6842105263157894
1,3.0
9,2.0
1,2.0
1,2.0
1,3.0
3,2.3333333333333335
6,2.5
6,4.333333333333333
21,2.5238095238095237
8,3.125
15,2.6
8,2.875
6,3.0
18,2.7777777777777777
10,2.4
11,3.0
18,2.8333333333333335
3,2.3333333333333335
9,2.4444444444444446
19,2.473684210526316
3,2.0
2,4.5
14,2.5
4,3.5
11,3.272727272727273
1,3.0
1,3.0
1,3.0
1,2.0
1,2.0
5,3.2
1,2.0
2,5.0
1,1.0
1,2.0
12,3.25
1,3.0
1,2.0
1,2.0
7,2.5714285714285716
1,3.0
1,3.0
1,4.0
1,2.0
2,2.0
1,1.0
2,3.5
2,3.5
1,4.0
1,2.0
9,3.3333333333333335
12,2.5833333333333335
9,2.888888888888889
15,2.2666666666666666
2,2.5
24,2.5
2,4.5
22,3.090909090909091
16,3.0625
5,2.8
8,2.875
1,1.0
1,3.0
3,2.0
6,3.0
1,4.0
7,2.2857142857142856
4,2.75
5,2.4
13,3.076923076923077
4,2.25
18,3.3333333333333335
8,2.75
6,2.5
2,2.0
1,2.0
3,2.6666666666666665
8,2.375
15,3.466666666666667
1,1.0
5,3.0
4,2.5
5,4.2
1,2.0
5,2.8
1,3.0
1,2.0
4,2.5
5,2.4
4,3.25
5,2.6
4,2.0
1,2.0
1,3.0
1,3.0
1,2.0
1,2.0
7,2.7142857142857144
11,2.8181818181818183
12,2.5833333333333335
5,2.2
1,2.0
1,3.0
16,3.0625
1,3.0
1,2.0
1,3.0
1,3.0
4,2.25
7,2.4285714285714284
5,3.4
9,3.0
8,2.375
6,3.0
1,2.0
11,2.727272727272727
10,2.5
1,2.0
1,2.0
1,3.0
1,4.0
1,2.0
2,4.5
1,8.0
10,3.0
5,2.4
2,2.5
2,2.0
1,2.0
1,2.0
1,3.0
1,2.0
4,2.0
2,4.0
12,3.0833333333333335
10,2.0
16,2.125
7,3.0
7,2.142857142857143
6,3.0
14,2.4285714285714284
4,3.25
2,2.0
5,2.4
11,2.727272727272727
1,2.0
4,3.25
4,3.25
10,3.1
14,2.357142857142857
7,3.857142857142857
10,2.6
2,3.0
1,2.0
5,2.6
7,2.4285714285714284
4,3.25
16,2.75
20,2.8
9,3.4444444444444446
1,3.0
11,2.6363636363636362
4,2.5
22,2.0454545454545454
8,2.875
1,7.0
6,2.6666666666666665
1,2.0
1,2.0
2,2.5
3,1.3333333333333333
1,2.0
1,2.0
1,1.0
1,4.0
1,2.0
1,3.0
1,2.0
5,2.2
6,2.8333333333333335
1,3.0
6,3.0
3,2.3333333333333335
8,2.875
4,2.75
3,2.6666666666666665
10,3.4
7,3.0
24,2.375
1,3.0
2,2.5
1,3.0
4,2.25
3,3.3333333333333335
4,2.75
2,4.0
6,2.6666666666666665
3,3.0
14,3.0714285714285716
8,2.875
13,3.076923076923077
8,2.75
2,2.5
14,3.0714285714285716
10,2.5
2,2.5
5,4.0
2,3.0
3,3.0
8,2.75
5,2.8
9,2.6666666666666665
6,3.1666666666666665
1,2.0
9,3.4444444444444446
8,2.5
1,2.0
1,9.0
1,3.0
2,2.0
5,3.4
4,2.5
9,2.5555555555555554
7,4.857142857142857
7,3.0
2,2.5
10,2.8
1,2.0
7,2.5714285714285716
1,2.0
4,2.5
1,4.0
6,2.5
7,2.2857142857142856
15,3.6666666666666665
12,3.1666666666666665
1,3.0
3,2.6666666666666665
2,3.0
1,3.0
1,7.0
1,1.0
1,3.0
5,2.6
3,2.0
25,2.72
16,2.875
5,2.2
7,3.7142857142857144
2,2.5
6,3.3333333333333335
14,3.642857142857143
4,2.25
15,2.8
12,3.0
2,2.0
2,2.5
1,2.0
20,2.8
3,3.0
7,2.7142857142857144
3,5.0
10,2.3
11,2.4545454545454546
1,2.0
1,2.0
1,3.0
1,2.0
1,2.0
1,2.0
1,3.0
1,2.0
2,1.5
1,2.0
1,2.0
2,3.5
3,2.6666666666666665
5,4.8
6,2.5
3,2.3333333333333335
16,3.5625
9,3.2222222222222223
8,3.25
5,3.4
1,1.0
17,3.2941176470588234
3,4.0
5,2.8
6,2.5
14,2.857142857142857
3,2.3333333333333335
5,2.0
7,2.4285714285714284
2,2.0
6,3.3333333333333335
14,2.5
3,2.0
1,3.0
1,2.0
1,3.0
1,2.0
2,2.0
2,4.0
1,3.0
12,3.5833333333333335
1,3.0
8,2.5
7,3.857142857142857
2,3.5
6,3.8333333333333335
9,2.7777777777777777
8,2.375
4,2.5
3,3.0
4,3.25
20,3.1
1,3.0
1,2.0
5,2.8
1,2.0
1,2.0
1,1.0
1,3.0
1,3.0
1,2.0
1,2.0
1,2.0
1,2.0
1,3.0
1,3.0
6,3.0
10,2.9
5,2.8
16,2.5625
1,3.0
1,2.0
1,3.0
1,3.0
11,3.5454545454545454
15,3.1333333333333333
3,2.0
4,3.75
11,2.727272727272727
6,2.8333333333333335
14,3.0714285714285716
11,2.909090909090909
7,3.142857142857143
7,2.857142857142857
1,2.0
1,2.0
2,3.5
1,3.0
1,3.0
1,2.0
1,2.0
1,2.0
1,2.0
1,3.0
1,3.0
1,2.0
1,2.0
5,3.4
6,2.6666666666666665
6,3.5
5,3.0
11,3.1818181818181817
1,2.0
6,4.0
4,3.25
25,2.8
4,3.0
3,3.0
3,4.0
2,4.5
1,6.0
1,2.0
8,2.75
1,1.0
2,5.5
7,2.7142857142857144
10,3.0
2,2.5
5,2.6
13,2.3076923076923075
8,2.375
1,8.0
2,2.5
2,3.0
5,3.4
1,2.0
18,2.6666666666666665
7,2.4285714285714284
3,2.3333333333333335
1,2.0
6,2.5
1,2.0
4,2.25
3,5.0
5,3.6
4,2.5
2,2.5
11,2.5454545454545454
5,2.4
4,2.5
4,3.0
2,3.5
28,2.9285714285714284
2,3.0
11,2.5454545454545454
9,2.3333333333333335
1,2.0
2,2.0
16,2.9375
10,2.9
15,3.1333333333333333
16,2.4375
3,3.3333333333333335
6,3.6666666666666665
1,3.0
9,2.888888888888889
9,3.0
1,2.0
1,2.0
1,2.0
1,3.0
15,3.1333333333333333
10,2.6
9,2.6666666666666665
4,2.75
1,1.0
1,2.0
11,3.4545454545454546
1,5.0
1,1.0
1,5.0
7,4.428571428571429
4,5.25
1,3.0
1,4.0
11,2.5454545454545454
6,3.0
1,3.0
6,2.8333333333333335
1,3.0
1,3.0
2,4.5
5,3.0
2,1.5
8,2.625
5,3.6
2,6.5
1,2.0
4,2.25
9,2.7777777777777777
6,3.5
1,2.0
1,1.0
9,2.7777777777777777
1,2.0
5,2.8
9,2.888888888888889
5,4.0
3,3.3333333333333335
15,2.933333333333333
8,3.5
7,3.0
2,2.5
3,2.3333333333333335
7,3.857142857142857
7,3.4285714285714284
9,2.6666666666666665
4,2.5
6,3.1666666666666665
33,2.6363636363636362
4,2.75
5,3.4
1,3.0
6,4.333333333333333
1,2.0
2,4.0
5,3.0
1,2.0
11,3.5454545454545454
7,2.142857142857143
18,3.111111111111111
7,3.5714285714285716
1,2.0
3,2.3333333333333335
14,2.7142857142857144
8,3.0
2,3.5
5,2.0
25,2.76
1,2.0
1,3.0
4,2.25
14,3.2857142857142856
2,2.5
1,2.0
6,3.6666666666666665
1,5.0
11,2.8181818181818183
11,3.6363636363636362
1,2.0
2,2.5
4,4.0
4,2.75
7,2.857142857142857
12,2.5
2,3.0
4,2.75
5,3.6
3,2.6666666666666665
4,4.25
3,2.6666666666666665
12,3.0
7,2.7142857142857144
6,3.1666666666666665
8,2.625
4,3.0
3,3.0
14,3.2142857142857144
2,3.0
6,2.6666666666666665
8,3.375
9,3.5555555555555554
3,3.3333333333333335
1,4.0
15,3.1333333333333333
4,3.75
14,3.0
6,2.5
6,4.0
1,2.0
4,4.0
10,3.0
4,3.5
1,3.0
16,2.375
2,5.0
4,2.5
7,2.5714285714285716
2,3.0
7,3.2857142857142856
5,3.2
1,2.0
3,2.0
6,2.1666666666666665
6,3.8333333333333335
1,2.0
8,3.25
3,3.0
6,3.8333333333333335
3,3.3333333333333335
9,3.5555555555555554
6,2.8333333333333335
3,3.0
4,2.75
17,2.5294117647058822
1,2.0
1,2.0
8,3.25
1,2.0
7,2.7142857142857144
7,2.7142857142857144
2,3.0
3,3.0
4,4.25
1,2.0
9,3.0
4,4.25
14,2.7142857142857144
6,3.1666666666666665
3,2.3333333333333335
8,3.5
15,2.8
1,2.0
2,2.5
10,3.0
1,6.0
12,3.0833333333333335
1,2.0
3,3.0
1,8.0
2,2.5
6,2.0
11,3.8181818181818183
9,2.6666666666666665
8,2.75
3,2.0
18,2.611111111111111
17,3.764705882352941
7,3.857142857142857
3,3.0
14,3.0
11,2.3636363636363638
5,2.0
2,3.0
3,4.666666666666667
1,2.0
11,3.0
4,3.5
1,2.0
1,2.0
1,2.0
1,2.0
1,2.0
1,2.0
1,1.0
7,2.4285714285714284
3,3.3333333333333335
7,4.142857142857143
1,3.0
10,2.9
3,2.0
6,2.6666666666666665
1,2.0
5,3.2
1,2.0
7,3.4285714285714284
2,4.5
6,2.5
4,3.5
14,3.2857142857142856
5,4.2
2,1.5
2,5.5
1,7.0
1,2.0
21,2.857142857142857
14,3.2142857142857144
7,3.2857142857142856
4,2.5
1,2.0
2,4.5
11,2.6363636363636362
1,7.0
25,3.04
6,2.0
2,2.0
1,2.0
10,3.1
11,3.0
9,3.111111111111111
5,3.2
3,2.0
1,2.0
10,3.7
2,5.5
5,3.0
1,3.0
1,2.0
2,1.5
2,4.5
3,3.0
3,3.0
7,2.5714285714285716
2,2.5
5,2.8
1,1.0
1,4.0
14,2.9285714285714284
1,2.0
7,4.285714285714286
8,2.75
12,2.4166666666666665
7,2.2857142857142856
1,4.0
9,3.0
7,2.4285714285714284
1,3.0
1,4.0
4,3.25
1,4.0
8,2.5
2,2.0
8,3.875
11,2.909090909090909
1,1.0
4,2.75
8,2.75
4,2.5
6,4.0
3,3.3333333333333335
4,3.0
11,2.1818181818181817
1,3.0
6,4.166666666666667
1,4.0
13,3.1538461538461537
1,3.0
1,2.0
11,2.8181818181818183
1,2.0
9,2.4444444444444446
12,2.3333333333333335
13,2.6153846153846154
1,2.0
1,5.0
17,2.8823529411764706
6,2.6666666666666665
4,3.0
1,2.0
1,3.0
1,3.0
2,2.5
1,3.0
1,3.0
1,3.0
1,3.0
1,3.0
1,4.0
10,2.8
8,2.5
12,3.6666666666666665
1,2.0
5,4.0
1,3.0
20,3.2
5,3.4
1,3.0
3,3.0
3,2.3333333333333335
1,2.0
13,2.769230769230769
2,3.0
1,7.0
1,2.0
1,3.0
11,3.1818181818181817
8,2.75
10,3.7
1,2.0
4,2.25
10,2.9
3,2.6666666666666665
1,2.0
14,2.7142857142857144
2,2.5
7,3.2857142857142856
5,3.2
5,3.4
1,2.0
11,2.727272727272727
1,2.0
2,2.5
7,3.7142857142857144
7,3.5714285714285716
19,2.6842105263157894
2,2.5
3,5.666666666666667
1,2.0
1,7.0
9,2.6666666666666665
7,3.0
7,3.5714285714285716
2,3.5
14,2.5
3,2.6666666666666665
2,2.5
1,2.0
1,2.0
1,3.0
1,2.0
1,3.0
1,2.0
1,2.0
19,3.526315789473684
1,2.0
1,2.0
1,2.0
1,2.0
2,1.5
1,2.0
3,1.6666666666666667
1,3.0
1,2.0
12,3.1666666666666665
2,1.5
2,4.5
3,4.333333333333333
7,2.4285714285714284
8,3.0
6,4.5
1,2.0
1,3.0
6,3.3333333333333335
9,3.888888888888889
2,4.0
3,2.6666666666666665
16,3.4375
5,3.2
1,2.0
6,2.1666666666666665
19,3.210526315789474
18,2.7777777777777777
11,2.909090909090909
6,2.6666666666666665
3,2.6666666666666665
4,3.25
2,2.5
9,3.0
15,2.8
10,3.2
4,3.0
10,3.4
5,2.4
4,4.25
1,2.0
4,4.25
2,4.5
1,7.0
2,2.0
4,3.75
19,3.1052631578947367
7,3.142857142857143
1,2.0
1,2.0
12,3.0833333333333335
1,1.0
23,3.0
1,3.0
2,4.5
2,2.5
7,3.142857142857143
5,3.6
7,2.4285714285714284
15,2.8666666666666667
8,2.875
1,1.0
4,2.5
1,4.0
4,3.75
1,2.0
2,2.5
17,2.411764705882353
10,2.5
1,3.0
9,2.888888888888889
4,3.75
17,2.3529411764705883
6,3.0
1,2.0
1,2.0
12,3.0
4,3.25
7,3.142857142857143
1,2.0
14,3.4285714285714284
11,3.727272727272727
10,3.7
2,4.0
6,3.0
1,2.0
7,2.5714285714285716
1,3.0
1,2.0
1,2.0
9,2.888888888888889
5,3.0
5,2.2
1,2.0
2,2.5
5,3.4
1,3.0
9,3.4444444444444446
3,3.0
2,2.5
2,3.0
14,2.5714285714285716
1,2.0
1,3.0
8,2.375
20,3.4
1,2.0
4,1.75
12,3.0833333333333335
2,4.0
1,4.0
19,3.526315789473684
1,2.0
4,2.25
16,3.375
1,9.0
1,2.0
10,2.5
12,3.3333333333333335
14,3.7857142857142856
6,2.5
4,2.0
11,3.0
3,4.333333333333333
9,2.7777777777777777
2,1.5
1,3.0
1,4.0
11,2.3636363636363638
15,3.066666666666667
5,2.6
15,3.8
1,2.0
9,2.6666666666666665
1,3.0
1,2.0
12,3.4166666666666665
1,10.0
16,2.875
1,1.0
3,2.3333333333333335
1,1.0
13,3.4615384615384617
4,4.25
4,3.0
3,3.6666666666666665
